DATE,count,Temperature,Visibility,cloud,humidity,Conditions,DJI,Precipitation,Snow,snow_depth,wind_speed,DAY_OF_WEEK,WEEKEND,DAY_OF_MONTH,YEAR,MONTH,UNEMPLOY_RATE,fed_holiday,gov_holiday,nonpub_holiday,reg_holiday,race_label,BCG,BSX,EIX,JHI,MPGSX,STT,TJX,TMO,UNEMPLOY_RATE_7,JHI_7,MPGSX_7,TJX_7,TMO_7,BSX_7,EIX_7,STT_7,BCG_7,count_lag,Temperature_lag,DJI_lag,UNEMPLOY_RATE_lag,Conditions_lag,Precipitation_lag,Snow_lag,JHI_lag,MPGSX_lag,TJX_lag,TMO_lag,JHI_7_lag,MPGSX_7_lag,TJX_7_lag,TMO_7_lag,BCG_7_lag,t
2019-03-14,23,42.1,9.9,80.5,65.55,Overcast,25709.94,0.0,0.0,7.87,11.3,4,0,14,2019,3,3.0,0.0,0.0,0.0,0.0,ASSAULT,5480.0,40.04999923706055,57.04447937011719,12.419376373291016,8.70876693725586,64.60317993164062,50.50511932373047,259.7862243652344,3.0000000000000004,12.436579976763044,8.640118735177177,50.17829513549805,253.6677529471261,39.964285714285715,56.459205627441406,63.45824377877371,5547.142857142857,13.0,42.9,25650.88,3.0,Partially cloudy,0.0,0.0,12.451489448547363,8.632892608642578,50.11736297607422,252.53549194335938,12.45849255153111,8.595557349068779,50.01488603864397,250.98641967773438,5608.571428571428,437
2019-03-15,29,53.5,9.8,70.6,80.3,"Rain, Partially cloudy",25848.87,0.18,0.0,6.56,22.7,5,0,15,2019,3,3.0,0.0,0.0,0.0,0.0,ASSAULT,5500.0,40.209999084472656,56.92868423461914,12.427404403686523,8.75935173034668,64.42853546142578,50.185218811035156,261.4358215332031,3.0000000000000004,12.430845669337682,8.677454267229352,50.32370267595564,255.57332502092635,40.06428582327707,56.69712938581194,63.72084208897182,5532.857142857143,19.0,39.4,25554.66,3.0,Partially cloudy,0.0,0.0,12.403321266174316,8.658185005187988,50.35000991821289,253.13125610351562,12.448912620544434,8.595557349068779,50.05366134643555,251.05167497907365,5587.142857142857,438
2019-03-16,23,47.4,9.8,34.1,49.29,"Rain, Partially cloudy",25914.1,0.02,0.0,1.97,29.7,6,1,16,2019,3,3.0,0.0,0.0,0.0,0.0,ASSAULT,5500.0,37.970001220703125,56.572444915771484,12.459516525268555,8.793073654174805,65.09029388427734,50.74746322631836,261.87298583984375,3.0000000000000004,12.431992394583565,8.700337273733956,50.41371699741909,256.9072527204241,39.78857149396624,56.74675042288644,64.00050953456334,5521.428571428572,22.0,35.6,25702.89,3.0,Partially cloudy,0.0,0.0,12.411349296569824,8.717198371887207,50.87348175048828,257.0534973144531,12.440479551042829,8.612418447222028,50.12982613699777,252.13402012416296,5564.285714285715,439
2019-03-17,32,37.1,9.9,37.8,33.26,Partially cloudy,25914.1,0.0,0.0,0.0,19.4,7,1,17,2019,3,3.0,0.0,0.0,0.0,0.0,ASSAULT,5500.0,37.970001220703125,56.572444915771484,12.459516525268555,8.793073654174805,65.09029388427734,50.74746322631836,261.87298583984375,3.0000000000000004,12.43313911982945,8.72322028023856,50.50373131888254,258.2411804199219,39.512857164655415,56.79637145996094,64.28017698015485,5510.0,23.0,42.1,25709.94,3.0,Overcast,0.0,0.0,12.419376373291016,8.70876693725586,50.50511932373047,259.7862243652344,12.436579976763044,8.640118735177177,50.17829513549805,253.6677529471261,5547.142857142857,440
2019-03-18,23,36.2,9.9,18.4,31.56,Clear,25914.1,0.0,0.0,0.0,15.0,1,0,18,2019,3,3.0,0.0,0.0,0.0,0.0,ASSAULT,5500.0,37.970001220703125,56.572444915771484,12.459516525268555,8.793073654174805,65.09029388427734,50.74746322631836,261.87298583984375,3.0000000000000004,12.434285845075335,8.746103286743164,50.59374564034598,259.57510811941967,39.237142835344585,56.84599249703543,64.55984442574638,5498.571428571428,29.0,53.5,25848.87,3.0,"Rain, Partially cloudy",0.18,0.0,12.427404403686523,8.75935173034668,50.185218811035156,261.4358215332031,12.430845669337682,8.677454267229352,50.32370267595564,255.57332502092635,5532.857142857143,441
2019-03-19,14,38.8,9.9,40.5,37.39,Partially cloudy,25887.38,0.0,0.0,0.0,14.9,2,0,19,2019,3,3.0,0.0,0.0,0.0,0.0,ASSAULT,5710.0,38.16999816894531,56.118221282958984,12.443460464477539,8.80150318145752,64.48369598388672,50.62145233154297,264.2877197265625,3.0000000000000004,12.44002001626151,8.766577311924525,50.63252312796457,261.1688886369978,38.938571384974885,56.699674878801616,64.71215275355748,5524.285714285715,23.0,47.4,25914.1,3.0,"Rain, Partially cloudy",0.02,0.0,12.459516525268555,8.793073654174805,50.74746322631836,261.87298583984375,12.431992394583565,8.700337273733956,50.41371699741909,256.9072527204241,5521.428571428572,442
2019-03-20,17,40.8,9.9,23.6,47.12,Clear,25745.67,0.0,0.0,0.0,20.4,3,0,20,2019,3,3.0,0.0,0.0,0.0,0.0,ASSAULT,5600.0,37.86000061035156,56.36760330200195,12.467544555664062,8.793073654174805,62.73740005493164,50.93164825439453,263.95977783203125,3.0000000000000004,12.448047910417829,8.777416637965612,50.6408326285226,262.15550013950894,38.60000010899135,56.59661756243025,64.50338472638812,5541.428571428572,32.0,37.1,25914.1,3.0,Partially cloudy,0.0,0.0,12.459516525268555,8.793073654174805,50.74746322631836,261.87298583984375,12.43313911982945,8.72322028023856,50.50373131888254,258.2411804199219,5510.0,443
2019-03-21,16,42.5,9.9,71.5,64.11,Partially cloudy,25962.51,0.0,0.0,0.0,20.6,4,0,21,2019,3,3.0,0.0,0.0,0.0,0.0,ASSAULT,5500.0,38.150001525878906,57.87275314331055,12.467544555664062,8.894240379333496,62.57196807861328,50.883182525634766,269.345703125,3.0000000000000004,12.454929079328265,8.803912843976702,50.69484165736607,263.5211399623326,38.32857186453683,56.71494238717215,64.21321160452706,5544.285714285715,23.0,36.2,25914.1,3.0,Clear,0.0,0.0,12.459516525268555,8.793073654174805,50.74746322631836,261.87298583984375,12.434285845075335,8.746103286743164,50.59374564034598,259.57510811941967,5498.571428571428,444
2019-03-22,22,41.2,7.5,75.9,80.19,"Rain, Overcast",25502.32,0.91,0.0,0.0,34.1,5,0,22,2019,3,3.0,0.0,0.0,0.0,0.0,ASSAULT,5510.0,37.29999923706055,57.61446762084961,12.411349296569824,8.700337409973145,59.74116516113281,50.73777389526367,262.1512145996094,3.0000000000000004,12.452635492597308,8.795482226780482,50.773778097970144,263.6233389718192,37.91285760062082,56.81291144234793,63.54358727591379,5545.714285714285,14.0,38.8,25887.38,3.0,Partially cloudy,0.0,0.0,12.443460464477539,8.80150318145752,50.62145233154297,264.2877197265625,12.44002001626151,8.766577311924525,50.63252312796457,261.1688886369978,5524.285714285715,445
2019-03-23,21,40.6,8.7,43.7,56.89,"Rain, Partially cloudy",25516.83,0.04,0.0,0.0,28.7,6,1,23,2019,3,3.0,0.0,0.0,0.0,0.0,ASSAULT,5460.0,37.63999938964844,57.25821304321289,12.435432434082031,8.700337409973145,59.63086700439453,51.17399978637695,267.10986328125,3.0000000000000004,12.44919490814209,8.782234191894531,50.83471189226423,264.37146432059154,37.86571448189871,56.91087831769671,62.76366915021624,5540.0,17.0,40.8,25745.67,3.0,Clear,0.0,0.0,12.467544555664062,8.793073654174805,50.93164825439453,263.95977783203125,12.448047910417829,8.777416637965612,50.6408326285226,262.15550013950894,5541.428571428572,446
2019-03-24,22,46.1,9.9,38.0,31.19,Partially cloudy,25516.83,0.0,0.0,0.0,19.4,7,1,24,2019,3,3.0,0.0,0.0,0.0,0.0,ASSAULT,5460.0,37.63999938964844,57.25821304321289,12.435432434082031,8.700337409973145,59.63086700439453,51.17399978637695,267.10986328125,3.0000000000000004,12.445754323686872,8.76898615700858,50.89564568655832,265.11958966936385,37.818571363176616,57.00884519304548,61.983751024518696,5534.285714285715,16.0,42.5,25962.51,3.0,Partially cloudy,0.0,0.0,12.467544555664062,8.894240379333496,50.883182525634766,269.345703125,12.454929079328265,8.803912843976702,50.69484165736607,263.5211399623326,5544.285714285715,447
2019-03-25,18,44.0,9.9,47.3,38.51,Partially cloudy,25516.83,0.0,0.0,0.0,15.8,1,0,25,2019,3,3.0,0.0,0.0,0.0,0.0,ASSAULT,5460.0,37.63999938964844,57.25821304321289,12.435432434082031,8.700337409973145,59.63086700439453,51.17399978637695,267.10986328125,3.0000000000000004,12.442313739231654,8.755738122122628,50.9565794808524,265.86771501813615,37.77142824445452,57.106812068394255,61.20383289882115,5528.571428571428,22.0,41.2,25502.32,3.0,"Rain, Overcast",0.91,0.0,12.411349296569824,8.700337409973145,50.73777389526367,262.1512145996094,12.452635492597308,8.795482226780482,50.773778097970144,263.6233389718192,5545.714285714285,448
2019-03-26,16,37.5,9.9,25.3,32.99,Partially cloudy,25657.73,0.0,0.0,0.0,14.9,2,0,26,2019,3,3.0,0.0,0.0,0.0,0.0,ASSAULT,5480.0,37.84000015258789,57.95290756225586,12.563880920410156,8.7424898147583,60.825687408447266,51.222469329833984,269.7332763671875,3.0000000000000004,12.459516661507744,8.747307641165596,51.04243905203683,266.6456516810826,37.72428567068918,57.368910108293804,60.68126024518694,5495.714285714285,21.0,40.6,25516.83,3.0,"Rain, Partially cloudy",0.04,0.0,12.435432434082031,8.700337409973145,51.17399978637695,267.10986328125,12.44919490814209,8.782234191894531,50.83471189226423,264.37146432059154,5540.0,449
2019-03-27,20,36.0,9.9,19.8,34.94,Clear,25625.59,0.0,0.0,0.0,14.8,3,0,27,2019,3,3.0,0.0,0.0,0.0,0.0,ASSAULT,5610.0,37.4900016784668,56.830718994140625,12.595993995666504,8.70876693725586,60.21907424926758,51.43573760986328,267.15960693359375,3.0000000000000004,12.477866581508092,8.73526382446289,51.11445181710379,267.10277012416293,37.67142868041992,57.43506949288504,60.321499415806365,5497.142857142857,22.0,46.1,25516.83,3.0,Partially cloudy,0.0,0.0,12.435432434082031,8.700337409973145,51.17399978637695,267.10986328125,12.445754323686872,8.76898615700858,50.89564568655832,265.11958966936385,5534.285714285715,450
2019-03-28,21,42.5,9.9,29.7,57.57,Partially cloudy,25717.46,0.0,0.0,0.0,22.8,4,0,28,2019,3,3.0,0.0,0.0,0.0,0.0,ASSAULT,6000.0,37.91999816894531,55.898189544677734,12.628106117248535,8.750920295715332,60.90840530395508,51.43573760986328,268.6004333496094,3.0000000000000004,12.50080394744873,8.714789526803154,51.193388257707866,266.99630301339283,37.638571058000835,57.152988978794646,60.08384759085519,5568.571428571428,18.0,44.0,25516.83,3.0,Partially cloudy,0.0,0.0,12.435432434082031,8.700337409973145,51.17399978637695,267.10986328125,12.442313739231654,8.755738122122628,50.9565794808524,265.86771501813615,5528.571428571428,451
2019-03-29,27,50.4,9.9,80.5,68.48,"Rain, Overcast",25928.68,0.05,0.0,0.0,16.9,5,0,29,2019,3,3.0,0.0,0.0,0.0,0.0,ASSAULT,6010.0,38.380001068115234,55.6823616027832,12.660219192504883,8.818365097045898,60.91765594482422,51.58114242553711,271.99896240234375,3.0000000000000004,12.536356789725167,8.731650624956403,51.31386947631836,268.4031241280692,37.79285703386579,56.87697383335659,60.251917702811106,5640.0,16.0,37.5,25657.73,3.0,Partially cloudy,0.0,0.0,12.563880920410156,8.7424898147583,51.222469329833984,269.7332763671875,12.459516661507744,8.747307641165596,51.04243905203683,266.6456516810826,5495.714285714285,452
2019-03-30,25,52.3,9.6,51.8,74.94,Partially cloudy,26258.42,0.0,0.0,0.0,21.7,6,1,30,2019,3,3.0,0.0,0.0,0.0,0.0,ASSAULT,6060.0,38.65999984741211,56.383785247802734,12.764580726623535,8.919530868530273,62.56533432006836,51.58114242553711,274.4534606933594,3.0000000000000004,12.583377974373954,8.76296397617885,51.3720327104841,269.45220947265625,37.938571384974885,56.75205557686942,60.67112731933594,5725.714285714285,20.0,36.0,25625.59,3.0,Clear,0.0,0.0,12.595993995666504,8.70876693725586,51.43573760986328,267.15960693359375,12.477866581508092,8.73526382446289,51.11445181710379,267.10277012416293,5497.142857142857,453
2019-03-31,20,55.7,9.6,63.9,74.35,"Rain, Partially cloudy",26258.42,0.1,0.0,0.0,30.6,7,1,31,2019,3,3.0,0.0,0.0,0.0,0.0,ASSAULT,6060.0,38.65999984741211,56.383785247802734,12.764580726623535,8.919530868530273,62.56533432006836,51.58114242553711,274.4534606933594,3.0000000000000004,12.63039915902274,8.794277327401298,51.43019594464983,270.5012948172433,38.084285736083984,56.62713732038225,61.09033693586077,5811.428571428572,21.0,42.5,25717.46,3.0,Partially cloudy,0.0,0.0,12.628106117248535,8.750920295715332,51.43573760986328,268.6004333496094,12.50080394744873,8.714789526803154,51.193388257707866,266.99630301339283,5568.571428571428,454
2019-04-01,21,41.6,9.9,25.7,37.59,Partially cloudy,26258.42,0.0,0.0,0.0,24.9,1,0,1,2019,4,2.5,0.0,0.0,0.0,0.0,ASSAULT,6060.0,38.65999984741211,56.383785247802734,12.764580726623535,8.919530868530273,62.56533432006836,51.58114242553711,274.4534606933594,2.9285714285714293,12.677420343671526,8.825590678623744,51.48835917881557,271.55038016183033,38.23000008719308,56.50221906389509,61.5095465523856,5897.142857142857,27.0,50.4,25928.68,3.0,"Rain, Overcast",0.05,0.0,12.660219192504883,8.818365097045898,51.58114242553711,271.99896240234375,12.536356789725167,8.731650624956403,51.31386947631836,268.4031241280692,5640.0,455
2019-04-02,13,42.2,9.9,41.8,39.7,Partially cloudy,26179.13,0.0,0.0,0.0,17.2,2,0,2,2019,4,2.5,0.0,0.0,0.0,0.0,ASSAULT,6120.0,38.52000045776367,56.21292495727539,12.724442481994629,8.944823265075684,62.21358871459961,51.45512390136719,273.0821228027344,2.8571428571428577,12.700357709612165,8.854495457240514,51.52159554617746,272.0287867954799,38.327142987932476,56.25365012032645,61.70781816755022,5988.571428571428,25.0,52.3,26258.42,3.0,Partially cloudy,0.0,0.0,12.764580726623535,8.919530868530273,51.58114242553711,274.4534606933594,12.583377974373954,8.76296397617885,51.3720327104841,269.45220947265625,5725.714285714285,456
2019-04-03,17,48.4,9.0,60.1,58.79,"Rain, Partially cloudy",26218.13,0.45,0.0,0.0,30.6,3,0,3,2019,4,2.5,0.0,0.0,0.0,0.0,ASSAULT,6180.0,38.33000183105469,57.05823516845703,12.748527526855469,8.978545188903809,62.97262954711914,51.542362213134766,275.01983642578125,2.785714285714286,12.722148214067731,8.893035207475934,51.5368276323591,273.1516767229353,38.447143009730745,56.28615243094308,62.101183210100444,6070.0,20.0,55.7,26258.42,3.0,"Rain, Partially cloudy",0.1,0.0,12.764580726623535,8.919530868530273,51.58114242553711,274.4534606933594,12.63039915902274,8.794277327401298,51.43019594464983,270.5012948172433,5811.428571428572,457
2019-04-04,15,45.3,9.9,22.9,22.21,Clear,26384.63,0.0,0.0,0.0,24.0,4,0,4,2019,4,2.5,0.0,0.0,0.0,0.0,ASSAULT,6500.0,38.15999984741211,57.274051666259766,12.724442481994629,8.986976623535156,63.53728103637695,52.58930206298828,273.3205871582031,2.714285714285715,12.735910551888603,8.926757540021624,51.7016225542341,273.8259844098772,38.481428963797434,56.482704162597656,62.476736886160715,6141.428571428572,21.0,41.6,26258.42,2.5,Partially cloudy,0.0,0.0,12.764580726623535,8.919530868530273,51.58114242553711,274.4534606933594,12.677420343671526,8.825590678623744,51.48835917881557,271.55038016183033,5897.142857142857,458
2019-04-05,16,39.5,9.9,71.2,37.01,"Rain, Partially cloudy",26424.99,0.06,0.0,0.0,16.8,5,0,5,2019,4,2.5,0.0,0.0,0.0,0.0,ASSAULT,6500.0,38.15999984741211,57.39995193481445,12.740497589111328,9.03756046295166,63.47249221801758,52.45359420776367,274.7515563964844,2.6428571428571432,12.747378894260951,8.958071163722447,51.826258523123606,274.2192121233259,38.4500002179827,56.72807421003069,62.84171349661691,6211.428571428572,13.0,42.2,26179.13,2.5,Partially cloudy,0.0,0.0,12.724442481994629,8.944823265075684,51.45512390136719,273.0821228027344,12.700357709612165,8.854495457240514,51.52159554617746,272.0287867954799,5988.571428571428,459
2019-04-06,23,50.1,8.8,52.3,67.1,"Rain, Partially cloudy",26341.02,0.16,0.0,0.0,14.8,6,1,6,2019,4,2.5,0.0,0.0,0.0,0.0,ASSAULT,6270.0,38.150001525878906,57.337005615234375,12.780638694763184,9.045989036560059,64.00936889648438,52.6668586730957,276.66943359375,2.571428571428572,12.749672889709473,8.976136616298131,51.9813608442034,274.53577968052457,38.377143314906526,56.86424854823521,63.048004150390625,6241.428571428572,17.0,48.4,26218.13,2.5,"Rain, Partially cloudy",0.45,0.0,12.748527526855469,8.978545188903809,51.542362213134766,275.01983642578125,12.722148214067731,8.893035207475934,51.5368276323591,273.1516767229353,6070.0,460
2019-04-07,24,54.8,9.9,54.9,55.57,Partially cloudy,26341.02,0.0,0.0,0.0,15.9,7,1,7,2019,4,2.5,0.0,0.0,0.0,0.0,ASSAULT,6270.0,38.150001525878906,57.337005615234375,12.780638694763184,9.045989036560059,64.00936889648438,52.6668586730957,276.66943359375,2.5000000000000004,12.751966885157994,8.994202068873815,52.1364631652832,274.8523472377232,38.304286411830354,57.00042288643973,63.25429480416434,6271.428571428572,15.0,45.3,26384.63,2.5,Clear,0.0,0.0,12.724442481994629,8.986976623535156,52.58930206298828,273.3205871582031,12.735910551888603,8.926757540021624,51.7016225542341,273.8259844098772,6141.428571428572,461
2019-04-08,21,44.6,6.5,87.5,83.09,"Rain, Overcast",26341.02,0.32,0.0,0.0,21.5,1,0,8,2019,4,2.5,0.0,0.0,0.0,0.0,ASSAULT,6270.0,38.150001525878906,57.337005615234375,12.780638694763184,9.045989036560059,64.00936889648438,52.6668586730957,276.66943359375,2.5000000000000004,12.754260880606514,9.012267521449498,52.291565486363005,275.1689147949219,38.23142950875418,57.136597224644255,63.46058545793806,6301.428571428572,16.0,39.5,26424.99,2.5,"Rain, Partially cloudy",0.06,0.0,12.740497589111328,9.03756046295166,52.45359420776367,274.7515563964844,12.747378894260951,8.958071163722447,51.826258523123606,274.2192121233259,6211.428571428572,462
2019-04-09,21,38.5,8.2,94.0,87.79,"Rain, Overcast",26150.58,0.06,0.0,0.0,16.9,2,0,9,2019,4,2.5,0.0,0.0,0.0,0.0,ASSAULT,6270.0,38.209999084472656,56.176963806152344,12.812749862670898,8.995407104492188,63.3428955078125,52.172462463378906,276.0532531738281,2.5000000000000004,12.766876220703125,9.019493784223284,52.394042423793245,275.5933619907924,38.18714359828404,57.13145991734096,63.62191499982561,6322.857142857143,23.0,50.1,26341.02,2.5,"Rain, Partially cloudy",0.16,0.0,12.780638694763184,9.045989036560059,52.6668586730957,276.66943359375,12.749672889709473,8.976136616298131,51.9813608442034,274.53577968052457,6241.428571428572,463
2019-04-10,11,41.5,9.9,74.1,61.28,"Rain, Partially cloudy",26157.16,0.01,0.0,0.0,19.6,3,0,10,2019,4,2.5,0.0,0.0,0.0,0.0,ASSAULT,6650.0,38.36000061035156,56.34781265258789,12.87697696685791,9.03756046295166,63.87052536010742,52.77348327636719,277.0966796875,2.5000000000000004,12.785226140703474,9.027924537658691,52.56991686139788,275.89005388532365,38.191429138183594,57.02997098650251,63.75018583025251,6390.0,24.0,54.8,26341.02,2.5,Partially cloudy,0.0,0.0,12.780638694763184,9.045989036560059,52.6668586730957,276.66943359375,12.751966885157994,8.994202068873815,52.1364631652832,274.8523472377232,6271.428571428572,464
2019-04-11,19,43.0,9.9,50.3,44.03,Partially cloudy,26143.05,0.0,0.0,0.0,15.9,4,0,11,2019,4,2.5,0.0,0.0,0.0,0.0,ASSAULT,6700.0,37.91999816894531,56.293861389160156,12.933172225952148,9.029129028320312,64.35185241699219,52.24032211303711,278.74627685546875,2.5000000000000004,12.815044675554548,9.033946309770856,52.520062582833425,276.6651524135045,38.15714318411691,56.88994380405971,63.8665531703404,6418.571428571428,21.0,44.6,26341.02,2.5,"Rain, Overcast",0.32,0.0,12.780638694763184,9.045989036560059,52.6668586730957,276.66943359375,12.754260880606514,9.012267521449498,52.291565486363005,275.1689147949219,6301.428571428572,465
2019-04-12,36,48.3,9.9,80.6,63.88,Overcast,26412.3,0.0,0.0,0.0,17.0,5,0,12,2019,4,2.5,0.0,0.0,0.0,0.0,ASSAULT,6800.0,37.72999954223633,60.367523193359375,12.860919952392578,9.079712867736816,65.74960327148438,52.317874908447266,278.8853759765625,2.5000000000000004,12.832247870309013,9.039968081883021,52.50067411150251,277.25569806780135,38.0957145690918,57.313882555280415,64.19185474940709,6461.428571428572,21.0,38.5,26150.58,2.5,"Rain, Overcast",0.06,0.0,12.812749862670898,8.995407104492188,52.172462463378906,276.0532531738281,12.766876220703125,9.019493784223284,52.394042423793245,275.5933619907924,6322.857142857143,466
2019-04-13,23,63.7,9.1,58.0,76.38,"Rain, Partially cloudy",26384.77,0.39,0.0,0.0,20.6,6,1,13,2019,4,2.5,0.0,0.0,0.0,0.0,ASSAULT,6800.0,37.810001373291016,58.63194274902344,12.92514419555664,9.088142395019531,64.90726470947266,52.57960891723633,275.8147888183594,2.5000000000000004,12.852891513279506,9.045989990234375,52.48820986066546,277.13360595703125,38.0471431187221,57.49887357439314,64.32012557983398,6537.142857142857,11.0,41.5,26157.16,2.5,"Rain, Partially cloudy",0.01,0.0,12.87697696685791,9.03756046295166,52.77348327636719,277.0966796875,12.785226140703474,9.027924537658691,52.56991686139788,275.89005388532365,6390.0,467
2019-04-14,21,57.4,9.4,76.6,69.85,"Rain, Overcast",26384.77,0.03,0.0,0.0,18.2,7,1,14,2019,4,2.5,0.0,0.0,0.0,0.0,ASSAULT,6800.0,37.810001373291016,58.63194274902344,12.92514419555664,9.088142395019531,64.90726470947266,52.57960891723633,275.8147888183594,2.5000000000000004,12.87353515625,9.052011898585729,52.4757456098284,277.01151384626115,37.9985716683524,57.68386459350586,64.44839641026088,6612.857142857143,19.0,43.0,26143.05,2.5,Partially cloudy,0.0,0.0,12.933172225952148,9.029129028320312,52.24032211303711,278.74627685546875,12.815044675554548,9.033946309770856,52.520062582833425,276.6651524135045,6418.571428571428,468
2019-04-15,26,55.9,6.8,58.3,76.41,"Rain, Partially cloudy",26384.77,0.72,0.0,0.0,26.1,1,0,15,2019,4,2.5,0.0,1.0,0.0,0.0,ASSAULT,6800.0,37.810001373291016,58.63194274902344,12.92514419555664,9.088142395019531,64.90726470947266,52.57960891723633,275.8147888183594,2.5000000000000004,12.894178799220494,9.05803380693708,52.46328135899135,276.88942173549106,37.9500002179827,57.86885561261858,64.57666724068778,6688.571428571428,36.0,48.3,26412.3,2.5,Overcast,0.0,0.0,12.860919952392578,9.079712867736816,52.317874908447266,278.8853759765625,12.832247870309013,9.039968081883021,52.50067411150251,277.25569806780135,6461.428571428572,469
2019-04-16,22,50.8,9.9,30.1,36.02,Partially cloudy,26452.66,0.0,0.0,0.0,27.4,2,0,16,2019,4,2.5,0.0,0.0,0.0,0.0,ASSAULT,6590.0,36.16999816894531,57.94850540161133,12.92514419555664,9.079712867736816,66.37905883789062,52.821956634521484,265.1522216796875,2.5000000000000004,12.910235132489886,9.0700774874006,52.55606624058315,275.3321315220424,37.65857151576451,58.12193298339844,65.01040485927037,6734.285714285715,23.0,63.7,26384.77,2.5,"Rain, Partially cloudy",0.39,0.0,12.92514419555664,9.088142395019531,52.57960891723633,275.8147888183594,12.852891513279506,9.045989990234375,52.48820986066546,277.13360595703125,6537.142857142857,470
2019-04-17,8,51.0,9.9,20.5,40.39,Clear,26449.54,0.0,0.0,0.0,17.7,3,0,17,2019,4,2.5,0.0,0.0,0.0,0.0,ASSAULT,6170.0,34.90999984741211,57.02226638793945,12.933172225952148,9.071282386779785,64.45367431640625,53.37451171875,255.89088439941406,2.5000000000000004,12.918263026646205,9.074894905090332,52.64192744663784,272.302732195173,37.165714263916016,58.21828351702009,65.09371185302734,6665.714285714285,21.0,57.4,26384.77,2.5,"Rain, Overcast",0.03,0.0,12.92514419555664,9.088142395019531,52.57960891723633,275.8147888183594,12.87353515625,9.052011898585729,52.4757456098284,277.01151384626115,6612.857142857143,471
2019-04-18,13,48.9,9.7,82.7,65.94,Overcast,26559.54,0.0,0.0,0.0,19.7,4,0,18,2019,4,2.5,0.0,0.0,0.0,0.0,ASSAULT,5920.0,35.11000061035156,56.7344970703125,12.868947982788086,9.079712867736816,64.75914001464844,53.43267822265625,258.1466064453125,2.5000000000000004,12.909088134765625,9.082121167864118,52.81226403372629,269.35992213657926,36.764286041259766,58.28123147147043,65.15189579554966,6554.285714285715,26.0,55.9,26384.77,2.5,"Rain, Partially cloudy",0.72,0.0,12.92514419555664,9.088142395019531,52.57960891723633,275.8147888183594,12.894178799220494,9.05803380693708,52.46328135899135,276.88942173549106,6688.571428571428,472
2019-04-19,16,68.9,9.9,74.6,68.97,Partially cloudy,26511.05,0.0,0.0,0.0,30.8,5,0,19,2019,4,2.5,0.0,0.0,0.0,0.0,ASSAULT,6200.0,34.93000030517578,56.671546936035156,12.788667678833008,9.088142395019531,64.70362091064453,52.74440383911133,257.4609375,2.5000000000000004,12.898766381399971,9.083325386047363,52.87319673810686,266.29928806849887,36.36428615025112,57.75323486328125,65.00246974400112,6468.571428571428,22.0,50.8,26452.66,2.5,Partially cloudy,0.0,0.0,12.92514419555664,9.079712867736816,52.821956634521484,265.1522216796875,12.910235132489886,9.0700774874006,52.55606624058315,275.3321315220424,6734.285714285715,473
2019-04-20,13,67.0,9.3,93.0,84.8,"Rain, Overcast",26511.05,0.21,0.0,0.0,29.6,6,1,20,2019,4,2.5,0.0,0.0,0.0,0.0,ASSAULT,6200.0,34.93000030517578,56.671546936035156,12.788667678833008,9.088142395019531,64.70362091064453,52.74440383911133,257.4609375,2.5000000000000004,12.87926973615374,9.083325386047363,52.89673886980329,263.67730930873324,35.95285742623465,57.473178318568635,64.97337777273995,6382.857142857143,8.0,51.0,26449.54,2.5,Clear,0.0,0.0,12.933172225952148,9.071282386779785,53.37451171875,255.89088439941406,12.918263026646205,9.074894905090332,52.64192744663784,272.302732195173,6665.714285714285,474
2019-04-21,16,60.6,9.5,57.5,83.01,"Rain, Partially cloudy",26511.05,0.04,0.0,0.0,16.0,7,1,21,2019,4,2.5,0.0,0.0,0.0,0.0,ASSAULT,6200.0,34.93000030517578,56.671546936035156,12.788667678833008,9.088142395019531,64.70362091064453,52.74440383911133,257.4609375,2.5000000000000004,12.859773090907506,9.083325386047363,52.920281001499724,261.0553305489676,35.54142870221819,57.19312177385603,64.9442858014788,6297.142857142857,13.0,48.9,26559.54,2.5,Overcast,0.0,0.0,12.868947982788086,9.079712867736816,53.43267822265625,258.1466064453125,12.909088134765625,9.082121167864118,52.81226403372629,269.35992213657926,6554.285714285715,475
2019-04-22,18,53.7,5.2,75.4,88.03,"Rain, Overcast",26511.05,2.1,0.0,0.0,23.7,1,0,22,2019,4,2.5,0.0,0.0,0.0,0.0,ASSAULT,6200.0,34.93000030517578,56.671546936035156,12.788667678833008,9.088142395019531,64.70362091064453,52.74440383911133,257.4609375,2.5000000000000004,12.840276445661273,9.083325386047363,52.94382313319615,258.433351789202,35.12999997820173,56.91306522914341,64.91519383021763,6211.428571428572,16.0,68.9,26511.05,2.5,Partially cloudy,0.0,0.0,12.788667678833008,9.088142395019531,52.74440383911133,257.4609375,12.898766381399971,9.083325386047363,52.87319673810686,266.29928806849887,6468.571428571428,476
